23138145-7,Valentina Lopez,TX-000237,10558794-8,Katherine Fuentes,002,Banco Chile,499900.89,USD,16/07/2025
24814881-7,Juan Fuentes,TX-000238,21733572-9,Andres Fuentes,004,BCI,484574.38,CLP,13/07/2025
19631572-0,Andres Lopez,TX-000239,16059291-3,Carolina Hernandez,003,Santander,389400.33,CLP,30/07/2025
21048831-6,Camila Morales,TX-000240,14508197-5,Juan Morales,001,Banco Estado,12783.8,CLP,18/07/2025
20445789-2,Paula Fuentes,TX-000241,18315816-0,Camila Araya,001,Banco Estado,125728.19,USD,29/07/2025
19313921-9,Andres Vargas,TX-000242,24487274-5,Manuel Castillo,001,Banco Estado,287531.28,CLP,30/07/2025
11848233-4,Cristian Torres,TX-000243,22021300-5,Jose Diaz,003,Santander,110652.12,CLP,21/07/2025
14343731-1,Jose Rojas,TX-000244,10786446-1,Felipe Gonzalez,004,BCI,462725.9,CLP,08/08/2025
22060210-7,Carlos Morales,TX-000245,19196774-3,Andres Contreras,004,BCI,452526.33,CLP,18/07/2025
14765237-2,Camila Hernandez,TX-000246,20458563-9,Maria Reyes,003,Santander,480233.44,USD,26/07/2025
18612025-2,Carolina Lopez,TX-000247,17309695-3,Alejandra Diaz,001,Banco Estado,248645.89,USD,14/07/2025
12444385-1,Fernanda Vargas,TX-000248,14868264-6,Pedro Castillo,001,Banco Estado,376601.31,CLP,26/07/2025
22234464-9,Daniela Morales,TX-000249,20926034-4,Katherine Vargas,003,Santander,112264.34,CLP,01/08/2025
21225559-0,Alejandra Sepulveda,TX-000250,21889727-9,Valentina Vargas,002,Banco Chile,284601.41,USD,19/07/2025
19658557-7,Andres Araya,TX-000251,21920161-3,Katherine Martinez,003,Santander,404648.3,CLP,14/07/2025
10881244-4,Daniela Sepulveda,TX-000252,22095876-1,Juan Rodriguez,002,Banco Chile,177061.95,CLP,08/08/2025
10094263-1,Ricardo Hernandez,TX-000253,11978108-6,Carolina Morales,003,Santander,250656.79,CLP,01/08/2025
21121678-4,Juan Fuentes,TX-000254,17650398-1,Katherine Contreras,001,Banco Estado,200644.51,USD,23/07/2025
20051369-3,Juan Castillo,TX-000255,16409332-3,Jose Silva,002,Banco Chile,70808.86,CLP,24/07/2025
20818625-2,Valentina Reyes,TX-000256,22821728-8,Francisco Gonzalez,002,Banco Chile,465724.25,CLP,25/07/2025
12619245-5,Maria Fuentes,TX-000257,16365179-0,Carlos Hernandez,001,Banco Estado,485242.48,USD,18/07/2025
12921624-2,Jose Perez,TX-000258,19706381-2,Valentina Martinez,004,BCI,281664.77,USD,25/07/2025
22193606-8,Valentina Rodriguez,TX-000259,14851996-4,Francisco Araya,003,Santander,209370.41,USD,18/07/2025
23977751-3,Daniela Diaz,TX-000260,11882027-9,Pedro Contreras,002,Banco Chile,370294.35,USD,14/07/2025
20423564-2,Katherine Reyes,TX-000261,23120621-3,Cristian Gonzalez,002,Banco Chile,231793.58,CLP,13/07/2025
15401719-4,Francisco Fuentes,TX-000262,19732378-9,Carolina Perez,001,Banco Estado,86791.97,USD,26/07/2025
16338372-6,Pedro Diaz,TX-000263,21857880-9,Valentina Silva,004,BCI,410669.31,USD,23/07/2025
13114845-1,Francisco Rodriguez,TX-000264,18899742-8,Daniela Morales,002,Banco Chile,277760.89,USD,15/07/2025
22191793-7,Pedro Gonzalez,TX-000265,11630435-0,Nicole Lopez,001,Banco Estado,483010.31,USD,29/07/2025
24388010-9,Katherine Fuentes,TX-000266,13641337-8,Maria Sepulveda,004,BCI,29073.61,CLP,18/07/2025
11949697-1,Ricardo Diaz,TX-000267,11636890-4,Carlos Hernandez,001,Banco Estado,211377.96,USD,04/08/2025
12183528-3,Felipe Gonzalez,TX-000268,20537509-2,Carlos Soto,001,Banco Estado,393870.83,CLP,03/08/2025
19611669-1,Katherine Gonzalez,TX-000269,16963096-7,Fernanda Gonzalez,001,Banco Estado,324767.68,USD,13/07/2025
15125033-1,Felipe Lopez,TX-000270,14141955-7,Fernanda Martinez,004,BCI,73455.88,USD,21/07/2025
11131760-5,Carolina Reyes,TX-000271,17019578-3,Valentina Castillo,002,Banco Chile,100896.85,USD,08/08/2025
20310170-6,Jose Muñoz,TX-000272,17736748-6,Valentina Hernandez,004,BCI,129834.09,USD,30/07/2025
18977756-7,Nicole Rodriguez,TX-000273,23266203-8,Juan Castillo,001,Banco Estado,143654.5,CLP,30/07/2025
22433844-2,Cristian Morales,TX-000274,11305228-2,Valentina Gonzalez,004,BCI,219176.61,USD,05/08/2025
20873809-5,Pedro Perez,TX-000275,12399887-1,Andres Araya,004,BCI,276044.57,CLP,31/07/2025
13958808-0,Andres Diaz,TX-000276,14158620-8,Felipe Muñoz,002,Banco Chile,167358.5,USD,11/07/2025
19162914-7,Valentina Lopez,TX-000277,19160279-4,Valentina Araya,003,Santander,57031.46,USD,23/07/2025
14126070-5,Manuel Gonzalez,TX-000278,24087504-3,Ricardo Perez,002,Banco Chile,139303.09,CLP,18/07/2025
10893508-3,Carolina Rojas,TX-000279,14284499-4,Juan Silva,001,Banco Estado,144481.54,CLP,21/07/2025
16909421-1,Jose Soto,TX-000280,19332660-1,Daniela Contreras,002,Banco Chile,166322.27,USD,17/07/2025
15265269-9,Nicole Reyes,TX-000281,23489704-8,Pedro Rojas,003,Santander,156384.28,CLP,14/07/2025
20146259-0,Valentina Reyes,TX-000282,19390970-3,Juan Morales,002,Banco Chile,348869.5,USD,30/07/2025
22725699-6,Nicole Araya,TX-000283,14275227-4,Maria Castillo,003,Santander,358552.25,CLP,01/08/2025
19359023-8,Manuel Perez,TX-000284,12375190-6,Pedro Reyes,003,Santander,85772.03,USD,28/07/2025
12969336-6,Camila Soto,TX-000285,17602870-6,Andres Hernandez,004,BCI,212034.44,CLP,28/07/2025
17478572-8,Felipe Diaz,TX-000286,24811348-2,Francisco Contreras,003,Santander,24174.41,CLP,25/07/2025
20351694-5,Camila Morales,TX-000287,11981963-0,Andres Perez,001,Banco Estado,355354.08,USD,15/07/2025
21183172-9,Carlos Araya,TX-000288,15308716-5,Jose Sepulveda,003,Santander,199078.46,CLP,22/07/2025
14500443-1,Fernanda Silva,TX-000289,10456874-0,Francisco Soto,002,Banco Chile,177536.03,CLP,13/07/2025
16958042-8,Valentina Reyes,TX-000290,13306564-6,Felipe Sepulveda,004,BCI,318552.39,USD,23/07/2025
15273202-3,Andres Silva,TX-000291,20553173-6,Katherine Hernandez,003,Santander,10377.39,USD,27/07/2025
17994333-3,Valentina Castillo,TX-000292,21009312-3,Carolina Torres,004,BCI,228055.36,USD,24/07/2025
23099641-1,Manuel Reyes,TX-000293,20908933-1,Paula Reyes,004,BCI,497852.34,CLP,15/07/2025
19584134-7,Felipe Rojas,TX-000294,24907610-6,Cristian Muñoz,004,BCI,466182.32,USD,09/07/2025
19685665-1,Maria Soto,TX-000295,24194304-6,Camila Hernandez,004,BCI,374295.68,CLP,11/07/2025
22989631-3,Katherine Lopez,TX-000296,24984565-8,Juan Castillo,001,Banco Estado,389775.92,CLP,31/07/2025
24142497-3,Katherine Vargas,TX-000297,15335914-8,Katherine Araya,004,BCI,101584.54,USD,28/07/2025
18947285-5,Maria Soto,TX-000298,20886175-3,Juan Vargas,004,BCI,99138.26,USD,11/07/2025
11247065-5,Valentina Silva,TX-000299,14962420-8,Manuel Gonzalez,002,Banco Chile,440463.44,CLP,09/07/2025
22760468-6,Carolina Soto,TX-000300,21161053-4,Cristian Rojas,002,Banco Chile,353350.6,USD,24/07/2025
15366898-0,Ricardo Sepulveda,TX-000301,18271347-4,Valentina Silva,004,BCI,403258.29,USD,12/07/2025
12368275-1,Manuel Sepulveda,TX-000302,21474692-8,Juan Morales,001,Banco Estado,258513.08,USD,12/07/2025
20082620-4,Katherine Reyes,TX-000303,24771998-5,Nicole Araya,004,BCI,89262.46,CLP,09/07/2025
22080075-3,Andres Fuentes,TX-000304,20565251-7,Felipe Araya,002,Banco Chile,114372.77,USD,18/07/2025
20534333-8,Carlos Hernandez,TX-000305,14195196-0,Carolina Gonzalez,001,Banco Estado,437443.27,CLP,22/07/2025
14504888-9,Ricardo Morales,TX-000306,13417773-2,Camila Hernandez,003,Santander,399980.21,USD,05/08/2025
12089807-7,Manuel Gonzalez,TX-000307,13124462-4,Katherine Diaz,002,Banco Chile,367564.67,USD,14/07/2025
23030359-2,Ricardo Vargas,TX-000308,21232192-0,Jose Rodriguez,003,Santander,363047.73,CLP,23/07/2025
17317501-3,Maria Torres,TX-000309,10197057-5,Cristian Rojas,002,Banco Chile,84182.55,CLP,06/08/2025
10351427-9,Ricardo Rodriguez,TX-000310,18750419-3,Juan Silva,002,Banco Chile,185360.96,CLP,30/07/2025
17938246-2,Alejandra Castillo,TX-000311,14569200-0,Ricardo Vargas,002,Banco Chile,104106.85,CLP,11/07/2025
12792808-5,Ricardo Perez,TX-000312,22577140-8,Carolina Araya,003,Santander,43115.85,CLP,23/07/2025
19032556-3,Valentina Hernandez,TX-000313,10745918-7,Francisco Hernandez,002,Banco Chile,321217.59,CLP,13/07/2025
24720969-9,Valentina Rodriguez,TX-000314,13225531-2,Camila Torres,003,Santander,322933.18,CLP,26/07/2025
15196419-7,Fernanda Vargas,TX-000315,12396210-2,Valentina Silva,003,Santander,260160.52,USD,21/07/2025
16703215-1,Maria Reyes,TX-000316,17596252-3,Pedro Fuentes,003,Santander,429607.47,CLP,08/08/2025
11410900-0,Nicole Torres,TX-000317,18557378-0,Carlos Rojas,003,Santander,212365.27,CLP,11/07/2025
18245753-0,Felipe Diaz,TX-000318,12105288-9,Cristian Rodriguez,001,Banco Estado,239255.11,CLP,28/07/2025
10510444-2,Ricardo Reyes,TX-000319,22885927-4,Paula Torres,001,Banco Estado,207819.4,CLP,10/07/2025
18769515-0,Daniela Contreras,TX-000320,23099027-9,Pedro Castillo,002,Banco Chile,241553.88,CLP,21/07/2025
21117697-5,Fernanda Muñoz,TX-000321,20825383-5,Manuel Araya,003,Santander,286177.04,CLP,25/07/2025
14068250-0,Carlos Perez,TX-000322,23425396-5,Maria Torres,003,Santander,497650.65,CLP,15/07/2025
15719296-2,Cristian Muñoz,TX-000323,21590538-7,Carolina Martinez,002,Banco Chile,293131.32,USD,07/08/2025
19381729-8,Manuel Perez,TX-000324,11597432-4,Camila Soto,004,BCI,289337.19,USD,23/07/2025
18145520-4,Juan Hernandez,TX-000325,16077273-7,Carolina Rodriguez,002,Banco Chile,342669.48,USD,27/07/2025
15436934-3,Manuel Diaz,TX-000326,24698420-5,Ricardo Gonzalez,004,BCI,289318.71,CLP,28/07/2025
17180779-9,Fernanda Lopez,TX-000327,18996719-9,Cristian Muñoz,003,Santander,28657.04,USD,18/07/2025
13187843-0,Paula Reyes,TX-000328,23365981-4,Manuel Perez,003,Santander,273047.62,CLP,18/07/2025
10398151-2,Juan Lopez,TX-000329,18972686-9,Carlos Contreras,001,Banco Estado,495201.99,CLP,18/07/2025
17671455-5,Katherine Soto,TX-000330,19528443-6,Daniela Soto,001,Banco Estado,425803.13,CLP,17/07/2025
24922100-6,Nicole Soto,TX-000331,14741704-6,Felipe Torres,003,Santander,477580.35,USD,25/07/2025
14258703-2,Cristian Castillo,TX-000332,23252559-6,Alejandra Muñoz,002,Banco Chile,180094.44,CLP,27/07/2025
24036490-0,Maria Gonzalez,TX-000333,12552421-1,Felipe Morales,004,BCI,239667.03,CLP,22/07/2025
18616495-9,Pedro Silva,TX-000334,22211252-2,Pedro Soto,004,BCI,322208.26,USD,24/07/2025
23229249-5,Francisco Sepulveda,TX-000335,11219083-7,Daniela Soto,001,Banco Estado,108203.04,CLP,09/07/2025
20150032-7,Manuel Lopez,TX-000336,23626474-1,Francisco Gonzalez,002,Banco Chile,69792.36,CLP,20/07/2025
17307340-9,Francisco Fuentes,TX-000337,15390390-8,Jose Gonzalez,003,Santander,66118.66,USD,28/07/2025
21988186-1,Maria Morales,TX-000338,16287448-7,Ricardo Hernandez,001,Banco Estado,379362.0,USD,17/07/2025
19805558-9,Juan Perez,TX-000339,13539687-9,Fernanda Diaz,003,Santander,222004.95,CLP,06/08/2025
22879634-2,Francisco Fuentes,TX-000340,13932165-3,Valentina Torres,002,Banco Chile,46026.62,CLP,15/07/2025
16966787-8,Carolina Contreras,TX-000341,22341331-8,Cristian Diaz,002,Banco Chile,367385.6,CLP,13/07/2025
17000722-5,Alejandra Muñoz,TX-000342,19118501-8,Carolina Torres,004,BCI,405794.68,CLP,24/07/2025
21989680-7,Manuel Contreras,TX-000343,16967413-2,Maria Perez,001,Banco Estado,198489.45,CLP,18/07/2025
20672402-4,Felipe Contreras,TX-000344,12134250-2,Manuel Reyes,003,Santander,156796.69,CLP,05/08/2025
20574434-4,Francisco Hernandez,TX-000345,22950388-3,Carolina Torres,004,BCI,110351.75,CLP,31/07/2025
15696083-1,Felipe Rojas,TX-000346,21871140-8,Carolina Silva,004,BCI,176418.3,USD,15/07/2025
17186207-7,Valentina Araya,TX-000347,18523346-2,Paula Morales,001,Banco Estado,166125.18,CLP,18/07/2025
15098626-6,Valentina Vargas,TX-000348,16193778-0,Katherine Perez,003,Santander,251827.72,CLP,06/08/2025
14545080-5,Nicole Morales,TX-000349,23111708-6,Felipe Fuentes,003,Santander,451484.5,CLP,18/07/2025
24263444-4,Fernanda Muñoz,TX-000350,14372739-6,Daniela Rodriguez,001,Banco Estado,464891.54,CLP,10/07/2025
14208861-4,Nicole Vargas,TX-000351,11190621-3,Carlos Gonzalez,002,Banco Chile,72269.59,CLP,02/08/2025
15644117-4,Francisco Silva,TX-000352,14353462-6,Francisco Castillo,004,BCI,163214.9,USD,16/07/2025
18096690-2,Carolina Rojas,TX-000353,11157361-0,Jose Hernandez,003,Santander,101273.58,USD,19/07/2025
23133673-9,Carolina Vargas,TX-000354,16542177-2,Fernanda Diaz,003,Santander,468771.49,CLP,06/08/2025
12203387-1,Paula Perez,TX-000355,10149772-9,Pedro Martinez,003,Santander,225648.87,CLP,03/08/2025
11167256-9,Francisco Morales,TX-000356,16095332-1,Valentina Diaz,004,BCI,191855.8,USD,25/07/2025
24485144-6,Camila Perez,TX-000357,13597450-3,Pedro Morales,004,BCI,261301.01,CLP,31/07/2025
21292928-2,Carlos Muñoz,TX-000358,15725844-2,Manuel Silva,002,Banco Chile,175303.9,CLP,01/08/2025
21213869-8,Carlos Martinez,TX-000359,17620129-3,Andres Muñoz,004,BCI,382465.48,CLP,31/07/2025
11804965-3,Carolina Vargas,TX-000360,17547964-1,Alejandra Perez,001,Banco Estado,482301.68,CLP,18/07/2025
18087510-1,Daniela Contreras,TX-000361,10936663-2,Paula Vargas,004,BCI,54990.15,USD,04/08/2025
11797680-3,Jose Rodriguez,TX-000362,12761600-2,Manuel Castillo,004,BCI,166539.01,USD,19/07/2025
22658349-5,Fernanda Morales,TX-000363,14513932-2,Juan Hernandez,004,BCI,487419.11,USD,02/08/2025
24738776-7,Juan Hernandez,TX-000364,20306151-7,Francisco Martinez,001,Banco Estado,321173.92,CLP,18/07/2025
16500268-6,Carlos Araya,TX-000365,19251659-6,Katherine Rodriguez,002,Banco Chile,169570.31,CLP,28/07/2025
13753522-2,Camila Lopez,TX-000366,19048375-5,Carlos Rodriguez,003,Santander,160338.49,CLP,23/07/2025
23281125-4,Pedro Diaz,TX-000367,22687579-4,Manuel Silva,001,Banco Estado,383584.68,USD,13/07/2025
14364540-8,Valentina Rodriguez,TX-000368,21823020-6,Alejandra Silva,001,Banco Estado,168787.71,USD,25/07/2025
23593523-0,Francisco Contreras,TX-000369,13039472-9,Carlos Gonzalez,001,Banco Estado,441443.98,CLP,29/07/2025
15989525-1,Carolina Soto,TX-000370,12934404-6,Andres Fuentes,001,Banco Estado,316182.28,CLP,21/07/2025
21946330-9,Francisco Gonzalez,TX-000371,20681253-1,Francisco Muñoz,004,BCI,336489.12,CLP,13/07/2025
17559330-8,Valentina Gonzalez,TX-000372,24315783-9,Maria Muñoz,002,Banco Chile,302651.85,CLP,08/08/2025
17298569-3,Daniela Lopez,TX-000373,11976684-9,Paula Soto,002,Banco Chile,437586.57,USD,23/07/2025
11295287-9,Valentina Martinez,TX-000374,18816588-5,Carolina Contreras,001,Banco Estado,129677.33,CLP,25/07/2025
20220287-4,Felipe Castillo,TX-000375,15792683-1,Alejandra Rodriguez,001,Banco Estado,230332.19,CLP,15/07/2025
10125026-1,Jose Castillo,TX-000376,23942878-7,Pedro Lopez,003,Santander,495058.5,USD,21/07/2025
13908877-3,Nicole Torres,TX-000377,13145423-6,Carlos Reyes,003,Santander,181749.51,USD,15/07/2025
15701594-7,Alejandra Hernandez,TX-000378,13122798-6,Manuel Gonzalez,004,BCI,155568.57,USD,04/08/2025
20004894-1,Daniela Reyes,TX-000379,18822792-9,Francisco Martinez,003,Santander,409712.24,USD,21/07/2025
17027134-0,Manuel Araya,TX-000380,20714164-1,Valentina Araya,001,Banco Estado,481492.2,CLP,22/07/2025
15176146-4,Daniela Soto,TX-000381,10976763-7,Juan Diaz,002,Banco Chile,37439.54,CLP,25/07/2025
23110891-2,Fernanda Martinez,TX-000382,22049490-5,Valentina Gonzalez,002,Banco Chile,410605.39,USD,21/07/2025
21601352-6,Juan Reyes,TX-000383,16173507-4,Camila Vargas,001,Banco Estado,468054.26,USD,08/08/2025
16344684-2,Carolina Sepulveda,TX-000384,19289930-9,Francisco Hernandez,003,Santander,1197.59,USD,29/07/2025
16695922-2,Francisco Soto,TX-000385,13801892-5,Maria Morales,004,BCI,57965.27,USD,25/07/2025
14309759-2,Fernanda Martinez,TX-000386,17139939-6,Pedro Hernandez,002,Banco Chile,143533.07,CLP,09/07/2025
21101968-2,Carolina Contreras,TX-000387,24754737-1,Maria Gonzalez,004,BCI,276636.02,CLP,24/07/2025
22480470-2,Alejandra Silva,TX-000388,18821820-0,Pedro Perez,001,Banco Estado,323667.22,USD,01/08/2025
17077524-0,Carlos Lopez,TX-000389,15614263-1,Andres Hernandez,004,BCI,41602.89,USD,21/07/2025
13894079-3,Manuel Hernandez,TX-000390,21328350-5,Francisco Silva,004,BCI,102973.65,USD,14/07/2025
10321311-9,Nicole Soto,TX-000391,10688593-0,Maria Contreras,003,Santander,378290.65,USD,31/07/2025
19045267-0,Nicole Rojas,TX-000392,17185981-5,Carolina Soto,002,Banco Chile,218954.36,CLP,17/07/2025
20933143-1,Maria Martinez,TX-000393,21011120-3,Carolina Perez,001,Banco Estado,319617.14,USD,02/08/2025
10188372-8,Fernanda Rojas,TX-000394,23112736-1,Felipe Rodriguez,002,Banco Chile,36585.67,CLP,17/07/2025
12867579-3,Carlos Perez,TX-000395,11535230-2,Nicole Araya,002,Banco Chile,282982.74,USD,31/07/2025
19020122-5,Fernanda Rodriguez,TX-000396,24065722-6,Francisco Muñoz,004,BCI,443842.81,USD,03/08/2025
23364537-7,Camila Contreras,TX-000397,18235179-7,Daniela Contreras,001,Banco Estado,40571.57,USD,19/07/2025
15761550-9,Fernanda Martinez,TX-000398,15366375-0,Valentina Reyes,004,BCI,206504.1,USD,06/08/2025
21234096-4,Paula Rojas,TX-000399,24023886-0,Juan Contreras,002,Banco Chile,212522.47,CLP,01/08/2025
11224689-9,Carlos Morales,TX-000400,18645488-6,Valentina Rojas,002,Banco Chile,118738.87,USD,04/08/2025
13466075-8,Maria Diaz,TX-000401,10848999-9,Camila Diaz,003,Santander,265018.93,USD,24/07/2025
24697549-8,Carolina Vargas,TX-000402,18296769-8,Paula Vargas,004,BCI,75552.35,USD,18/07/2025
15024505-3,Paula Hernandez,TX-000403,20816112-1,Valentina Soto,003,Santander,295381.64,USD,15/07/2025
17908983-3,Maria Torres,TX-000404,21044271-0,Fernanda Lopez,004,BCI,402090.43,CLP,15/07/2025
10987775-5,Katherine Soto,TX-000405,21276487-3,Carolina Lopez,003,Santander,14582.78,CLP,12/07/2025
11977095-6,Katherine Rojas,TX-000406,14343720-2,Camila Martinez,002,Banco Chile,186654.8,USD,02/08/2025
17146913-9,Fernanda Muñoz,TX-000407,17697875-5,Valentina Rojas,001,Banco Estado,50822.93,USD,12/07/2025
22687743-1,Ricardo Morales,TX-000408,17540549-7,Alejandra Contreras,001,Banco Estado,316701.73,CLP,12/07/2025
13094173-7,Daniela Gonzalez,TX-000409,21243538-3,Carolina Lopez,004,BCI,175173.31,CLP,07/08/2025
22033877-1,Valentina Diaz,TX-000410,18072487-7,Camila Castillo,004,BCI,317957.83,CLP,22/07/2025
13140828-5,Alejandra Araya,TX-000411,18942625-6,Camila Rojas,003,Santander,438791.46,CLP,30/07/2025
19107122-5,Paula Fuentes,TX-000412,18756933-8,Cristian Rodriguez,001,Banco Estado,344718.45,CLP,21/07/2025
21918926-7,Nicole Torres,TX-000413,19245905-3,Carlos Fuentes,001,Banco Estado,261762.19,CLP,10/07/2025
15870989-4,Fernanda Torres,TX-000414,24799619-0,Carlos Perez,004,BCI,2614.55,CLP,18/07/2025
16978595-4,Manuel Castillo,TX-000415,13657287-2,Andres Morales,002,Banco Chile,44658.77,CLP,24/07/2025
22145883-9,Maria Muñoz,TX-000416,14449261-4,Ricardo Muñoz,003,Santander,197481.18,CLP,12/07/2025
15460014-7,Carolina Contreras,TX-000417,24835980-4,Alejandra Reyes,003,Santander,494011.35,USD,06/08/2025
13410430-7,Maria Silva,TX-000418,10749074-4,Camila Martinez,002,Banco Chile,206277.59,USD,07/08/2025
14666047-0,Manuel Silva,TX-000419,20593105-7,Camila Soto,002,Banco Chile,436678.79,CLP,03/08/2025
16204525-3,Felipe Hernandez,TX-000420,12861540-2,Pedro Diaz,003,Santander,317442.63,CLP,29/07/2025
10698247-5,Camila Rodriguez,TX-000421,17826246-8,Carolina Perez,001,Banco Estado,449649.35,USD,11/07/2025
10599000-9,Ricardo Hernandez,TX-000422,19623602-3,Valentina Lopez,001,Banco Estado,56446.94,CLP,13/07/2025
17019920-3,Felipe Vargas,TX-000423,17715091-2,Camila Gonzalez,003,Santander,145630.22,USD,03/08/2025
13165449-5,Maria Perez,TX-000424,20783811-2,Carolina Martinez,004,BCI,172026.33,CLP,05/08/2025
15900165-4,Jose Contreras,TX-000425,16564115-7,Cristian Hernandez,003,Santander,81843.07,CLP,07/08/2025
17036800-3,Alejandra Diaz,TX-000426,10496433-6,Camila Vargas,004,BCI,1222.44,USD,30/07/2025
24152562-6,Francisco Fuentes,TX-000427,18001334-3,Alejandra Reyes,003,Santander,187046.87,CLP,21/07/2025
11001444-6,Fernanda Perez,TX-000428,16215165-2,Carlos Hernandez,001,Banco Estado,90192.45,USD,26/07/2025
18571899-1,Carolina Fuentes,TX-000429,17111250-0,Fernanda Silva,003,Santander,298933.14,USD,16/07/2025
15564578-6,Carolina Gonzalez,TX-000430,21250927-1,Manuel Perez,001,Banco Estado,238115.73,CLP,22/07/2025
13223629-2,Maria Diaz,TX-000431,11531971-4,Jose Rodriguez,004,BCI,49243.63,USD,05/08/2025
20774983-9,Pedro Diaz,TX-000432,19478798-8,Manuel Rojas,002,Banco Chile,285400.55,USD,16/07/2025
15899348-0,Jose Torres,TX-000433,18667905-2,Carlos Rojas,003,Santander,407641.19,CLP,09/07/2025
22376020-4,Pedro Muñoz,TX-000434,21853639-7,Paula Morales,001,Banco Estado,383491.99,USD,27/07/2025
19146821-2,Nicole Araya,TX-000435,22091747-0,Alejandra Rojas,002,Banco Chile,58837.25,CLP,08/08/2025
24087122-8,Andres Lopez,TX-000436,19598927-7,Ricardo Fuentes,002,Banco Chile,131933.35,CLP,31/07/2025
10253289-3,Carlos Muñoz,TX-000437,18208195-0,Andres Araya,002,Banco Chile,153796.32,CLP,18/07/2025
12125672-5,Andres Sepulveda,TX-000438,20932678-6,Ricardo Diaz,002,Banco Chile,43403.01,CLP,31/07/2025
18440936-5,Camila Hernandez,TX-000439,14731383-2,Francisco Castillo,001,Banco Estado,3684.26,USD,05/08/2025
15744829-6,Andres Soto,TX-000440,13729782-8,Andres Diaz,001,Banco Estado,169827.85,USD,06/08/2025
23682510-8,Katherine Castillo,TX-000441,22330278-8,Jose Fuentes,001,Banco Estado,376926.81,USD,27/07/2025
12285813-6,Juan Gonzalez,TX-000442,19673604-1,Nicole Reyes,003,Santander,453402.81,CLP,04/08/2025
15872853-2,Ricardo Fuentes,TX-000443,12513335-2,Katherine Araya,001,Banco Estado,41782.7,CLP,11/07/2025
24133191-9,Carolina Fuentes,TX-000444,16573886-6,Valentina Perez,001,Banco Estado,434836.33,USD,11/07/2025
24157096-5,Cristian Castillo,TX-000445,22700909-7,Felipe Lopez,002,Banco Chile,469919.88,CLP,08/08/2025
23487489-9,Francisco Vargas,TX-000446,22036463-7,Carlos Diaz,004,BCI,132017.45,USD,29/07/2025
14697111-3,Jose Lopez,TX-000447,16504138-2,Carlos Gonzalez,004,BCI,242018.26,USD,15/07/2025
15576417-0,Carolina Soto,TX-000448,20404898-7,Fernanda Reyes,004,BCI,247599.54,CLP,13/07/2025
12680059-2,Camila Fuentes,TX-000449,18797022-5,Camila Martinez,003,Santander,330325.88,USD,14/07/2025
19387760-6,Camila Diaz,TX-000450,24204842-5,Juan Reyes,003,Santander,53267.93,CLP,04/08/2025
16866028-5,Valentina Gonzalez,TX-000451,13688079-6,Ricardo Contreras,002,Banco Chile,394560.52,CLP,18/07/2025
21099866-1,Maria Reyes,TX-000452,14705556-6,Daniela Hernandez,003,Santander,23746.63,CLP,08/08/2025
11150342-5,Valentina Torres,TX-000453,15632324-7,Alejandra Torres,004,BCI,314186.49,USD,09/07/2025
19556531-5,Pedro Muñoz,TX-000454,21936746-8,Pedro Vargas,004,BCI,247847.0,CLP,22/07/2025
20609636-4,Francisco Reyes,TX-000455,23458963-4,Alejandra Torres,004,BCI,247731.88,CLP,31/07/2025
17187333-5,Andres Martinez,TX-000456,11863995-5,Jose Gonzalez,001,Banco Estado,483168.77,CLP,14/07/2025
18608480-1,Andres Contreras,TX-000457,20082374-1,Manuel Silva,001,Banco Estado,46035.38,USD,07/08/2025
21487369-1,Cristian Torres,TX-000458,24525456-9,Daniela Soto,004,BCI,371583.68,USD,06/08/2025
23061764-4,Katherine Hernandez,TX-000459,19509424-4,Katherine Gonzalez,003,Santander,252895.29,USD,10/07/2025
22664767-9,Nicole Diaz,TX-000460,16400007-6,Maria Castillo,003,Santander,376915.4,CLP,02/08/2025
17289977-8,Carlos Sepulveda,TX-000461,11245956-0,Camila Hernandez,002,Banco Chile,260446.75,USD,07/08/2025
23551075-2,Katherine Martinez,TX-000462,13640139-7,Andres Martinez,002,Banco Chile,266774.05,USD,16/07/2025
23542610-3,Juan Muñoz,TX-000463,23053630-8,Alejandra Rodriguez,002,Banco Chile,283265.55,USD,25/07/2025
21203458-5,Carolina Martinez,TX-000464,14036857-5,Juan Martinez,001,Banco Estado,483654.53,CLP,26/07/2025
12823753-9,Katherine Lopez,TX-000465,17069839-3,Fernanda Morales,001,Banco Estado,18192.43,CLP,11/07/2025
24916889-9,Cristian Silva,TX-000466,18443042-3,Ricardo Araya,001,Banco Estado,428170.76,CLP,29/07/2025
23111499-3,Pedro Vargas,TX-000467,14869416-6,Nicole Soto,004,BCI,325171.0,CLP,05/08/2025
11669255-5,Alejandra Torres,TX-000468,16550654-1,Pedro Reyes,002,Banco Chile,183484.77,CLP,26/07/2025
19652122-5,Manuel Reyes,TX-000469,11241179-0,Andres Lopez,001,Banco Estado,223486.82,USD,07/08/2025
18873097-1,Camila Hernandez,TX-000470,19372185-8,Nicole Castillo,003,Santander,153128.61,CLP,10/07/2025
14505703-4,Felipe Reyes,TX-000471,11596546-3,Maria Morales,002,Banco Chile,126091.61,USD,31/07/2025
17647069-7,Katherine Hernandez,TX-000472,14026818-4,Jose Gonzalez,002,Banco Chile,469191.48,CLP,18/07/2025
16968774-5,Maria Perez,TX-000473,16356383-9,Ricardo Vargas,004,BCI,387290.75,CLP,24/07/2025
